0318;2;030;030;IJ   Dellbrück                ;Gierather Str., Haus Nr.62-64 ;in Fahrtrichtung Refrather Straße  ;   ;
0319;2;030;030;IK   Longerich                ;Heckweg, Haus Nr. 17-7        ;in Fahrtr. Longericher Hauptstraße ;   ;
0320;2;030;030;IL   Rondorf                  ;Rondorfer Hauptstraße 97-95   ;in Fahrtrichtung Giesdorfer Straße ;   ;
0321;2;030;030;IM   Rondorf                  ;Rondorfer Hauptstraße, Kita   ;in Fahrtrichtung Ortsausgang       ;   ;
0322;2;030;030;IN   Rondorf                  ;Am Höfchen, Haus Nr. 25-27    ;in FR. Rondorfer Hauptstraße       ;   ;
0323;2;030;030;IO   Rondorf                  ;Am Höfchen, Haus Nr. 31-33    ;in Fahrtrichtung Birkenweg         ;   ;
0324;0;050;050;IP   Zollstock                ;Vorgebirgstraße 205-211       ;in Fahrtrichtung stadteinwärts     ;   ;
0325;0;050;050;IQ   Zollstock                ;Vorgebirgstraße 171-193       ;in Fahrtrichtung stadtauswärts     ;   ;
0326;0;050;050;IR   Raderthal                ;Raderthalgürtel, Laterne 28   ;in Fahrtrichtung Vorgebirgstraße   ;   ;
0327;0;050;050;IS   Raderthal                ;Raderthalgürtel, Laterne 39   ;in Fahrtrichtung Brühler Straße    ;   ;
0328;2;030;030;IT   Urbach                   ;Mühlenweg, Laterne 20-22      ;in Fahrtrichtung Friedensstraße    ;   ;
0329;2;030;030;IU   Urbach                   ;Mühlenweg, Laterne 20-21      ;in Fahrtrichtung Pappelallee       ;   ;
0330;2;030;030;IV   Dellbrück                ;Gemarkenstraße, Haus Nr. 74-82;in Fahrtrichtung Otto-Kayser-Straße;   ;
0331;2;030;030;IW   Dellbrück                ;Gemarkenstraße, Haus Nr. 79-65;in Fahrtrichtung Thurner Straße    ;   ;
0332;2;030;030;IX   Pesch                    ;Escher Straße, Laterne 22     ;in Fahrtrichtung Pescher Holz      ;   ;
0333;2;030;030;IY   Heimersdorf              ;Volkhovener Weg, Laterne 59-57;in Fahrtrichtung Militärringstraße ;   ;
0334;0;030;030;IZ   Lindweiler               ;Unnauer Weg, Haus Nr. 96 A    ;in Fahrtrichtung Soldiner Straße   ;   ;
0335;0;030;030;JA   Lindweiler               ;Unnauer Weg, Haus Nr. 96 A    ;in Fahrtrichtung Pescher Weg       ;   ;
0336;2;030;030;JB   Lövenich                 ;An der Ronne, Spielplatz      ;in FR. Widdersdorfer Landstraße    ;   ;
0337;2;030;030;JC   Lövenich                 ;An der Ronne, Haus Nr. 16     ;in Fahrtrichtung Brauweilerstraße  ;   ;
0338;2;030;030;JD   Brück                    ;Pohlstadtsweg 469-475         ;in Fahrtrichtung Olpener Straße    ;   ;
0339;0;050;050;JE   Marienburg               ;Raderberggürtel Laterne 15-21 ;in Fahrtrichtung Brühler Straße    ;   ;
0340;0;050;050;JF   Marienburg               ;Raderberggürtel ggüb. Schule  ;in Fahrtrichtung Bonner Straße     ;   ;
0341;2;030;030;JG   Altstadt-Süd             ;Kartäuserwall, Hs.Nr. 18-28   ;in Fahrtrichtung Ulrichgasse       ;   ;
0342;0;050;050;JH   Mülheim                  ;Clevischer Ring 121           ;in Fahrtrichtung Dünnwalder Straße ;   ;
0343;2;030;030;JI   Rondorf                  ;Weißdornweg geg.Lindenweg     ;in Fahrtrichtung Rodenkirchen      ;   ;
0344;2;030;030;JJ   Rondorf                  ;Weißdornweg vor Birkenweg L18 ;in Fahrtrichtung Lindenweg         ;   ;
0345;3;050;050;JK   Roggendorf/Thenhoven     ;Sinnersdorfer Str AS Worringen;in Fahrtrichtung Thenhoven         ;   ;
0346;3;050;050;JL   Roggendorf/Thenhoven     ;Sinnersdorfer Str AS Worringen;in Fahrtrichtung Sinnersdorf       ;   ;
0347;0;050;050;JM   Riehl                    ;MülheimerBrücke Brückenpfeiler;in Fahrtrichtung Riehl             ;   ;
0348;0;050;050;JN   Mülheim                  ;Bergischer Ring 35-39         ;in Fahrtrichtung Deutz             ;   ;
0349;2;030;030;JO   Bilderstöckchen          ;Alzeyer Straße, Haus Nr. 25-29;in Fahrtrichtung Escher Straße     ;   ;
0350;2;030;030;JP   Bilderstöckchen          ;Alzeyer Straße, Haus Nr. 12d  ;in Fahrtrichtung Am Bilderstöckchen;   ;
0351;0;050;050;JQ   Nippes                   ;Xantener Str., Laterne 21-23  ;in Fahrtrichtung Amsterdamer Straße;   ;
0352;0;050;050;JR   Nippes                   ;Xantener Str., Laterne 21-23  ;in Fahrtrichtung Niehler Straße    ;   ;
0353;0;030;030;JS   Höhenhaus                ;Im Weidenbruch, ggü Laterne 36;in Fahrtrichtung Jungbornweg       ;   ;
0354;6;010;010;JT   Merkenich                ;Merkenicher Ringstr. 149-137  ;in Fahrtrichtung Jungbluthstraße   ;   ;
0355;2;030;030;JU   Dellbrück                ;Dellbrücker Hauptstraße 12    ;in Fahrtrichtung Hatzfeldstraße    ;   ;
0356;2;030;030;JV   Dellbrück                ;Dellbrücker Hauptstraße 21-25 ;in Fahrtrichtung Hatzfeldstraße    ;   ;
0357;2;030;030;JW   Dellbrück                ;Dellbrücker Hauptstr. 26-30   ;in Fahrtrichtung Thurner Straße    ;   ;
0358;2;050;050;JX   Deutz                    ;Gummersbacher Straße Laterne 5;in FR. Deutz-Kalker Straße         ;   ;
0359;2;030;030;JY   Vogelsang                ;Vogelsanger Straße, Nr. 458   ;in Fahrtrichtung Entenweg          ;   ;
0360;2;030;030;JZ   Nippes                   ;Niehler Kirchweg, Lat. 26-14  ;in Fahrtrichtung Neusser Straße    ;   ;
0361;2;030;030;KA   Nippes                   ;Niehler Kirchweg, Lat. 20-26  ;in FR. Friedrich-Karl-Straße       ;   ;
0362;2;030;030;KB   Heimersdorf              ;Stallagsweg, Haus Nr. 163-169 ;in Fahrtrichtung Zedernweg         ;   ;
0363;2;030;030;KC   Heimersdorf              ;Stallagsweg, Haus Nr. 179-163 ;in Fahrtrichtung Volkhovener Weg   ;   ;
0364;2;030;030;KD   Niehl                    ;Sebastianstrasse 203-207      ;in Fahrtrichtung Niehler Strasse   ;   ;
0365;2;030;030;KE   Niehl                    ;Sebastianstrasse 96 a - 102   ;in Fahrtrichtung Niehler Damm      ;   ;
0366;2;030;030;KF   Volkhoven/Weiler         ;Fühlinger Weg, Höhe Schule    ;in Fahrtrichtung Weiler Weg        ;   ;
0367;2;030;030;KG   Volkhoven/Weiler         ;Fühlinger Weg, Höhe Schule    ;in Fahrtrichtung Thujaweg          ;   ;
0368;2;030;030;KH   Holweide                 ;Piccoloministr., Höhe Haus 283;in Fahrtrichtung Honschaftsstraße  ;   ;
0369;2;030;030;KI   Holweide                 ;Piccoloministr., geg. Haus 264;in Fahrtrichtung Buschfeldstraße   ;   ;
0370;2;030;030;KJ   Altstadt-Nord            ;Kyotostr., Lat.2 - Gereonswall;in Fahrtrichtung Hansaring         ;   ;
0371;2;030;030;KK   Altstadt-Nord            ;Kyotostraße, Lat.7 bis Haus 1 ;in Fahrtrichtung Victoriastraße    ;   ;
0372;2;030;030;KL   Niehl                    ;Sebastianstraße 215-217       ;in Fahrtrichtung Niehler Damm      ;   ;
0373;2;030;031;KM   Heimersdorf              ;Volkhovener Weg, Laterne 59-61;in Fahrtrichtung Fritz-Wacker-Str. ;   ;
0374;0;050;050;KN   Höhenhaus                ;Berliner Straße 488-486       ;in Fahrtrichtung stadteinwärts     ;   ;
0375;0;050;050;KO   Höhenhaus                ;Berliner Str. Haus Nr. 398    ;in Fahrtrichtung stadtauswärts     ;   ;
0376;0;050;050;KP   Zollstock                ;Vorgebirgstr. Haus Nr. 149-159;in Fahrtrichtung stadteinwärts     ;   ;
0377;0;050;050;KQ   Zollstock                ;Vorgebirgstr. Haus Nr. 106-120;in Fahrtrichtung stadtauswärts     ;   ;
0378;0;030;030;KR   Worringen                ;Bitterstr. Höhe Haus 17-11    ;in Fahrtrichtung Hackhauser Weg    ;   ;
0379;0;030;030;KS   Worringen                ;Bitterstr. Höhe Haus 13-21    ;in FR. Hackenbroicher Straße       ;   ;
0380;0;050;050;KT   Lindenthal               ;Kitschburger Str., Laterne 23 ;in Fahrtrichtung Maarweg           ;   ;
0381;0;050;050;KU   Lindenthal               ;Kitschburger Str., Wildpark   ;in Fahrtrichtung Dürener Straße    ;   ;
0382;0;050;050;KV   Sülz                     ;Sülzgürtel, Laterne 31-25     ;in Fahrtrichtung Zollstock         ;   ;
0383;2;030;030;KW   Fühlingen                ;Neusser Landstraße 71         ;in Fahrtrichtung Seeberg           ;   ;
0384;2;030;030;KX   Ensen                    ;Urbacher Weg, Lat.35 - PSA1548;in Fahrtrichtung Steinstraße       ;   ;
0385;2;030;030;KY   Porz                     ;Urbacher Weg, Laterne 21 - 25 ;in Fahrtrichtung Kölner Straße     ;   ;
0386;0;050;050;KZ   Neustadt-Süd             ;Agrippinaufer, Haus Nr 10     ;in Fahrtrichtung Bayenthal         ;   ;
0387;2;030;030;LA   Bayenthal                ;Alteburger Str., Haus Nr. 343 ;in Fahrtrichtung Tacitusstraße     ;   ;
0388;0;050;050;LB   Stammheim                ;Stammheimer Ring, Nr.145-165  ;in Fahrtrichtung Flittard          ;   ;
0389;0;050;050;LC   Stammheim                ;Stammheimer Ring, Nr. 165-165 ;in Fahrtrichtung Schloßstraße      ;   ;
0390;3;080;080;LD   Zündorf                  ;Wahner Str., hinter Reithalle ;in Fahrtrichtung Libur             ;   ;
0391;3;080;080;LE   Libur                    ;Wahner Straße, vor Holzweg    ;in Fahrtrichtung Zündorf           ;   ;
0392;2;030;030;LF   Ehrenfeld                ;Venloer Straße 376-436        ;in Fahrtrichtung stadtauswärts     ;   ;
0393;2;030;030;LG   Ehrenfeld                ;Venloer Straße 437-425        ;in Fahrtrichtung stadteinwärts     ;   ;
0394;0;050;050;LH   Ehrenfeld                ;Weinsbergerstraße, Lat. 42-46 ;in Fahrtrichtung stadtauswärts     ;   ;
0395;0;050;050;LI   Ehrenfeld                ;Weinsbergerstraße, Lat. 42-46 ;in Fahrtrichtung stadteinwärts     ;   ;
0396;0;050;050;LJ   Lindenthal               ;Gleueler Straße, Lat.38 bis 46;in Fahrtrichtung stadtauswärts     ;   ;
0397;0;050;050;LK   Rodenkirchen             ;Schillingsrotter Straße 39-45 ;in Fahrtrichtung Maternusplatz     ;   ;
0398;0;050;050;LL   Rodenkirchen             ;Schillingsrotter Straße 39-45 ;in Fahrtrichtung Römerstraße       ;   ;
0399;2;030;030;LM   Dünnwald                 ;Leuchterstraße 39-31          ;in Fahrtrichtung Berliner Straße   ;   ;
0400;0;050;050;LN   Zollstock                ;Vorgebirgstraße 202 - 212     ;in Fahrtrichtung stadtauswärts     ;   ;
0401;3;060;060;LO   Eil                      ;Heumarer Mauspfad/Hirschgraben;in Fahrtrichtung Grengel           ;   ;
0402;3;050;050;LP   Godorf                   ;Industriestraße/Bunsenstraße  ;in Fahrtrichtung Wesseling         ;   ;
0403;3;050;050;LQ   Deutz                    ;Deutzer Ring ggü. Laterne Nr.4;in Fahrtrichtung Kalk              ;   ;
0404;2;030;030;LR   Lindenthal               ;Bachemer Straße 90-84         ;in Fahrtrichtung stadteinwärts     ;   ;
0405;2;030;030;LS   Lindenthal               ;Bachemer Straße 69-85         ;in Fahrtrichtung stadtauswärts     ;   ;
0406;2;030;030;LT   Lindenthal               ;Bachemer Straße 124-110       ;in Fahrtrichtung stadteinwärts     ;   ;
0407;2;030;030;LU   Lindenthal               ;Bachemer Straße 125-137       ;in Fahrtrichtung stadtauswärts     ;   ;
0408;2;030;030;LV   Lindenthal               ;Theresienstraße 26-30         ;in Fahrtrichtung Dürener Straße    ;   ;
0409;2;030;030;LW   Lindenthal               ;Theresienstraße 27-30         ;in Fahrtrichtung Leibplatz         ;   ;
0410;0;050;050;LX   Lindenthal               ;Gleueler Straße 127-109       ;in Fahrtrichtung stadteinwärts     ;   ;
0411;0;050;050;LY   Lindenthal               ;Gleueler Straße 117-135       ;in Fahrtrichtung stadtauswärts     ;   ;
0412;2;030;030;LZ   Lindenthal               ;Geibelstraße 12-22            ;in Fahrtrichtung Dürener Straße    ;   ;
0413;2;030;030;MA   Lindenthal               ;Geibelstraße 25-17            ;in Fahrtrichtung Gleueler Straße   ;   ;
0414;6;010;010;MB   Merheim                  ;Kratzweg gegenüber Haus Nr. 12;in Fahrtrichtung Hohensyburgstraße ;   ;
0415;6;010;010;MC   Merheim                  ;Kratzweg neben Haus Nr. 10    ;in Fahrtrichtung Ostmerheimer Str. ;   ;
0416;2;030;030;MD   Rath/Heumar              ;Rather Mauspfad 16-18         ;in Fahrtrichtung Brück             ;   ;
0417;2;030;030;ME   Rath/Heumar              ;Rather Mauspfad 24            ;in Fahrtrichtung Porz              ;   ;
0418;2;030;030;MF   Nippes                   ;Hartwichstraße 70-62          ;in Fahrtrichtung Merheimer Str.    ;   ;
0419;2;030;030;MG   Neuehrenfeld             ;Takustraße vor Haus Nr. 81-75 ;in Fahrtrichtung Ehrenfeld         ;   ;
0420;2;030;030;MH   Neuehrenfeld             ;Takustraße vor Haus Nr. 44-62 ;in Fahrtrichtung Iltisstraße       ;   ;
0421;0;050;050;MI   Zollstock                ;Am Vorgebirgstor, Lat. 10-12  ;in Fahrtrichtung Sülz              ;   ;
0422;2;030;030;MJ   Buchheim                 ;Berg.Gladbacher Str.Laterne 38;in Fahrtrichtung Holweide          ;   ;
0423;0;050;050;MK   Ossendorf                ;Mathias-Brüggen-Straße 59     ;in Fahrtrichtung Militärringstraße ;   ;
0424;0;050;050;ML   Ossendorf                ;Mathias-Brüggen-Straße 71     ;in Fahrtrichtung Bickendorf        ;   ;
0425;2;030;030;MM   Porz                     ;Humboldtstr., Don-Bosco-Schule;in Fahrtrichtung Siemensstraße     ;   ;
0426;2;030;030;MN   Porz                     ;Humboldtstr., Don-Bosco-Schule;in Fahrtrichtung Bonner Straße     ;   ;
0427;2;030;030;MO   Porz                     ;Königsberger Straße, Höhe KITA;in Fahrtrichtung Breslauer Straße  ;   ;
0428;2;030;030;MP   Porz                     ;Königsberger Straße 11        ;in Fahrtrichtung Humboldtstraße    ;   ;
0429;2;030;030;MQ   Wahn                     ;Nachtigallenstraße, Haus 19   ;in Fahrtrichtung Albin-Köbis-Straße;   ;
0430;2;030;030;MR   Wahn                     ;Nachtigallenstraße, Haus 19   ;in Fahrtrichtung Frankfurter Straße;   ;
0431;0;050;050;MS   Mülheim                  ;Clevischer Ring 130-134       ;in Fahrtrichtung von-Sparr-Straße  ;   ;
0432;2;050;050;MT   Mülheim                  ;Clevischer Ring 176           ;in FR. Mülheimer Zubringer         ;   ;
0433;0;050;050;MU   Lind                     ;Frankfurter Str./Linder Kreuz ;in Fahrtrichtung Troisdorf         ;   ;
0434;3;050;050;MV   Lind                     ;Frankfurter Straße, BAB-Brücke;in Fahrtrichtung Troisdorf         ;   ;
0435;3;050;050;MW   Lind                     ;Frankfurter Straße, BAB-Brücke;in Fahrtrichtung Wahn              ;   ;
0436;2;030;030;MX   Dellbrück                ;Dellbrücker Mauspfad 245      ;in Fahrtrichtung Brück             ;   ;
0437;2;030;030;MY   Dellbrück                ;Dellbrücker Mauspfad/Spielpl. ;in Fahrtrichtung Brück             ;   ;
0438;2;030;030;MZ   Dellbrück                ;Dellbrücker Mauspfad 214      ;in FR. Berg.-Gladbacher-Straße     ;   ;
0439;2;030;030;NA   Sülz                     ;Berrenrather Straße 352       ;in Fahrtrichtung stadteinwärts     ;   ;
0440;2;030;030;NB   Sülz                     ;Berrenrather Straße 352       ;in Fahrtrichtung stadtauswärts     ;   ;
0441;2;030;030;NC   Junkersdorf              ;Kölner Weg, Haus Nr. 4-14     ;in Fahrtrichtung Kirchweg          ;   ;
0442;2;030;030;ND   Junkersdorf              ;Kölner Weg, Haus Nr. 14-2     ;in Fahrtrichtung Am Römerhof       ;   ;
0443;3;050;050;NE   Gremberghoven            ;Frankfurter Str., S-Bahnbrücke;in Fahrtrichtung Eil               ;   ;
0444;3;050;050;NF   Gremberghoven            ;Frankfurter Straße, Bayer-AG  ;in Fahrtrichtung Eil               ;   ;
0445;3;050;050;NG   Gremberghoven            ;Frankfurter Straße, ABC-Tower ;in Fahrtrichtung Eil               ;   ;
0446;3;050;050;NH   Gremberghoven            ;Frankfurter Straße, ABC-Tower ;in Fahrtrichtung Ostheim           ;   ;
0447;3;050;050;NI   Gremberghoven            ;Frankfurter Straße, BAB-Brücke;in Fahrtrichtung Eil               ;   ;
0448;2;030;030;NJ   Sürth                    ;Am Feldrain / Hagebuttenweg   ;in Fahrtrichtung Hammerschmidtstr. ;   ;
0449;2;030;030;NK   Sürth                    ;Hammerschmidtstraße 60-68     ;in Fahrtrichtung Am Feldrain       ;   ;
0450;2;030;030;NL   Weiß                     ;Auf dem Klemberg 55-57        ;in Fahrtrichtung Hammerschmidtstr. ;   ;
0451;0;050;050;NM   Weiß                     ;Hammerschmidtstr., Lat.30     ;in Fahrtrichtung Am Feldrain       ;   ;
0452;2;030;030;NN   Dellbrück                ;von-Quad-Str., Höhe Altenheim ;in FR. Untereschbacher Straße      ;   ;
0453;2;030;030;NO   Finkenberg               ;Theodor-Heuss-Str.,Lat.10-20  ;in Fahrtrichtung Humboldtstraße    ;   ;
0454;2;030;030;NP   Finkenberg               ;Theodor-Heuss-Straße vor Kita ;in Fahrtrichtung Steinstraße       ;   ;
0455;2;030;030;NQ   Finkenberg               ;Theodor-Heuss-Str.Fußgängerbr.;in Fahrtrichtung Humboldtstraße    ;   ;
0456;3;060;060;NR   Eil                      ;Bensbergerstr. L489 0,24-0,290;in Fahrtrichtung Rösrather Straße  ;   ;
0457;3;060;060;NS   Eil                      ;Bensberger Straße BAB-Brücke  ;in Fahrtrichtung Rösrather Straße  ;   ;
0458;3;060;060;NT   Eil                      ;Bensberger Straße BAB-Brücke  ;in Fahrtrichtung Grengel           ;   ;
0459;3;060;060;NU   Eil                      ;Bensbergerstr.L 489 0,29-0,240;in Fahrtrichtung Grengel           ;   ;
0460;2;060;060;NV   Vingst                   ;Vingster Ring Höhe Hövilandweg;in Fahrtrichtung Ostheimer Str.    ;   ;
0461;0;050;050;NW   Ostheim                  ;Ostheimer Straße ggü. Haus 178;in Fahrtrichtung Vingst            ;   ;
0462;0;050;050;NX   Ostheim                  ;Ostheimer Straße 182          ;in Fahrtrichtung Heumar            ;   ;
0463;2;030;030;NY   Rath/Heumar              ;Gröppersgasse Haus Nr. 32-34  ;in Fahrtrichtung Lützerathstraße   ;   ;
0464;2;030;030;NZ   Rath/Heumar              ;Gröppersgasse Haus Nr. 5-15   ;in Fahrtrichtung Rösrather Straße  ;   ;
0465;0;050;050;OA   Vingst                   ;Ostheimer Straße 107-125      ;in Fahrtrichtung Kalk              ;   ;
0466;0;050;050;OB   Vingst                   ;Ostheimer Straße 107-125      ;in Fahrtrichtung Ostheim           ;   ;
0467;2;030;030;OC   Weiß                     ;Heinrichstraße, Haus Nr. 31-35;in Fahrtrichtung Weißer Hauptstraße;   ;
0468;2;030;030;OD   Weiß                     ;Heinrichstraße, Haus Nr. 6    ;in Fahrtrichtung Hammerschmidtstr. ;   ;
0469;2;030;030;OE   Weiß                     ;Heinrichstr., Laterne 10-14   ;in Fahrtrichtung Hammerschmidtstr. ;   ;
0470;2;030;030;OF   Poll                     ;Am Altenberger Kreuz 14-18    ;in Fahrtrichtung Rolshover Kirchweg;   ;
0471;2;030;030;OG   Poll                     ;Am Altenberger Kreuz 14-16    ;in Fahrtrichtung Siegburger Straße ;   ;
0472;2;030;030;OH   Immendorf                ;Godorfer Straße 58 bis Lat.19 ;in Fahrtrichtung Godorf            ;   ;
0473;2;030;030;OI   Immendorf                ;Godorfer Str., Haus Nr. 54-52 ;in Fahrtrichtung Rondorf           ;   ;
0474;2;030;030;OJ   Riehl                    ;Hertha-Kraus-Str., Haus Nr. 33;in Fahrtrichtung Niehl             ;   ;
0475;2;030;030;OK   Riehl                    ;Hertha-Kraus-Str., Haus Nr. 33;in Fahrtrichtung Slabystraße       ;   ;
0476;2;030;030;OL   Poll                     ;Mendener Straße 16-18         ;in Fahrtrichtung Geislarer Straße  ;   ;
0477;2;030;030;OM   Poll                     ;Mendener Straße 3-9           ;in Fahrtrichtung Kielsweg          ;   ;
0478;2;030;030;ON   Poll                     ;Am Kielshof, Haus Nr. 9-11    ;in Fahrtrichtung Poller Hauptstraße;   ;
0479;2;030;030;OO   Neustadt-Nord            ;Kaiser-Wilhelm-Ring, Lat.13-5 ;in Fahrtrichtung Hohenzollernring  ;   ;
0480;2;030;030;OP   Neustadt-Nord            ;Hohenzollernring 72-80        ;in Fahrtrichtung Kaiser-Wilh.-Ring ;   ;
0481;2;030;030;OQ   Mülheim                  ;Düsseldorfer Str., Lat.116-120;in Fahrtrichtung Leverkusen        ;   ;
